,Item_Outlet_Sales
1310,565.4247073087544
1311,3933.172795844915
1312,2752.2486853882847
1313,524.0956872172522
1314,2639.258707673796
1315,3120.794689288272
1316,1344.1262081910152
1317,681.4775484230513
1318,3094.3259854271955
1319,2868.73935115833
1320,2882.372297789994
1321,1617.8243967950325
1322,1557.7231053398566
1323,3589.48083598566
1324,2814.978932030691
1325,2868.73935115833
1326,692.3941823589388
1327,4006.3364324901668
1328,3840.4360858144455
1329,258.2347314901569
1330,4008.652916495167
1331,2831.591146003983
1332,390.91212839696567
1333,4135.508030161907
1334,3010.5318606945534
1335,707.5606845416912
1336,1766.0702103985327
1337,2838.1261496697753
1338,2867.9944059457134
1339,258.2347314901569
1340,471.72523763834505
1341,1478.248004677591
1342,593.1990065192284
1343,2158.4689201210454
1344,2430.934177252884
1345,555.8753072238287
1346,1979.8514771382895
1347,2476.433904853787
1348,519.1207847292305
1349,2255.412699675342
1350,5993.08343806412
1351,3184.9546457071383
1352,3808.7399857902733
1353,1277.102813895043
1354,1433.4108415583062
1355,2703.718775044118
1356,1439.3340643077006
1357,3092.4652711619847
1358,3695.941651104581
1359,2414.113354953569
1360,3952.337188166986
1361,393.86604352982874
1362,930.9648083784986
1363,415.9556523861192
1364,2248.4135603702284
1365,2298.699367289582
1366,3523.654784454201
1367,3991.2649642720407
1368,478.38635174947734
1369,757.3783232919304
1370,3194.869566474282
1371,3157.549211782871
1372,2612.886504717936
1373,2136.683598565966
1374,4109.772988112008
1375,6282.052724485833
1376,1035.3129173471573
1377,479.2255333517285
1378,2067.7584692067035
1379,1933.969718021866
1380,1319.192455927038
1381,3600.263654939792
1382,2033.4863445883166
1383,4114.625880541567
1384,3733.644623024234
1385,89.32557660367803
1386,1747.0391866587074
1387,2854.509872857872
1388,5468.502869156605
1389,3077.50516312788
1390,2739.5752192625996
1391,696.2923295172382
1392,2501.649029234179
1393,2488.0160826025153
1394,650.8643469344963
1395,2317.020789127715
1396,3451.2328526075617
1397,2868.73935115833
1398,1630.3034118104683
1399,891.8345284386363
1400,367.64946064009257
1401,298.575720481001
1402,1678.7223962878118
1403,2184.0320889805125
1404,1821.9049131684799
1405,2256.9043090297987
1406,2094.553315007851
1407,2225.2300434370927
1408,943.5253184034945
1409,1656.5935038940331
1410,6019.540422563333
1411,355.2444457866264
1412,2527.2121980936463
1413,2725.78284007336
1414,1695.5432185871266
1415,3937.007468755901
1416,3077.50516312788
1417,1947.60266465353
1418,647.8445134090098
1419,2517.4068671217806
1420,3333.6236340398996
1421,961.3490114493275
1422,3270.208418303435
1423,1635.4328701274185
1424,2067.7584692067035
1425,1277.102813895043
1426,2814.978932030691
1427,981.6989763835311
1428,2441.6835998755046
1429,753.6536461317265
1430,1771.1295723381686
1431,2246.8068529108273
1432,986.8148445638876
1433,706.0271289906026
1434,3215.4084146381174
1435,324.4407827738597
1436,3695.941651104581
1437,3845.4954477540814
1438,930.9648083784986
1439,677.8518329630167
1440,1667.5587372741156
1441,2067.7584692067035
1442,1557.7231053398566
1443,2457.4028811139606
1444,4265.721720792962
1445,526.9128172403923
1446,2122.027206167378
1447,3773.7345541551113
1448,1709.3355977763667
1449,3009.064018691522
1450,2414.113354953569
1451,3991.2649642720407
1452,765.3016594317239
1453,6299.875229919061
1454,2439.676523813036
1455,357.810814619187
1456,2554.16138961638
1457,4528.655300043946
1458,1079.0524747629509
1459,1617.8243967950325
1460,3120.794689288272
1461,3120.794689288272
1462,4054.890242241076
1463,2783.250969256797
1464,603.598365288791
1465,2498.096468488999
1466,3647.0205562965416
1467,613.6423292181616
1468,1973.1658335129962
1469,1132.1192221641872
1470,3118.924526384656
1471,1869.3132117817443
1472,5701.569224266473
1473,3669.4846666053677
1474,6089.059969920617
1475,2127.7341938501663
1476,2109.051214589415
1477,2709.970701108939
1478,5892.240984835054
1479,6062.827090177571
1480,3453.908273794596
1481,1507.9014340598226
1482,2666.684033494699
1483,3800.4388829476657
1484,1275.3540547867651
1485,986.9075230064075
1486,3242.9538833258043
1487,252.45353940754657
1488,2287.474476428041
1489,1903.356516533311
1490,4003.0363943233815
1491,3125.4566715042965
1492,925.0438922746579
1493,626.3512533518362
1494,107.7551554446867
1495,3184.9546457071383
1496,843.7626718567284
1497,705.4637049420884
1498,4021.9675622591967
1499,2439.676523813036
1500,376.71670716231097
1501,1637.6791020821222
1502,241.42274388982642
1503,6040.716008318989
1504,2262.9255395163473
1505,218.6944512753856
1506,2716.852523265962
1507,1515.0620196351779
1508,2639.258707673796
1509,3546.1941683714203
1510,337.48587730255326
1511,2067.7584692067035
1512,2270.714885976571
1513,647.8445134090098
1514,2256.612395451124
1515,2811.657445808699
1516,95.35014059122047
1517,337.64320786973826
1518,252.45353940754657
1519,2040.1985195695563
1520,1642.1734229911617
1521,610.9395888528453
1522,2838.1261496697753
1523,2868.73935115833
1524,2590.3448117851913
1525,377.1072777068756
1526,1304.8167673123817
1527,1678.7223962878118
1528,656.6651126900273
1529,2158.4689201210454
1530,632.8365961143355
1531,605.4990383410013
1532,3120.794689288272
1533,413.3967365051968
1534,3825.0614201186113
1535,2433.1443786933955
1536,2653.0510868630354
1537,1831.4075288351287
1538,2162.246767425433
1539,1678.7223962878118
1540,2392.7377014618087
1541,1802.705772687548
1542,665.6791280286832
1543,1659.5770014903844
1544,391.66060526703126
1545,650.8643469344963
1546,3846.968230934086
1547,228.12476163630546
1548,5287.654054217215
1549,2532.842456062945
1550,3192.8403314015136
1551,2385.327517266991
1552,603.5994442602614
1553,2251.9945265271167
1554,2665.7245529887205
1555,2518.4698515334944
1556,2457.4028811139606
1557,1557.7231053398566
1558,891.8345284386363
1559,4138.857752354512
1560,1695.5432185871266
1561,1059.3386447937783
1562,389.9793443026073
1563,2050.032111905779
1564,390.91212839696567
1565,1562.9107789561458
1566,4106.955569538338
1567,3198.587592338802
1568,1352.265060770057
1569,2693.478246028069
1570,1276.7297548931624
1571,5665.3432740219905
1572,1262.4738397045764
1573,2932.869927588887
1574,632.8833984714771
1575,3933.172795844915
1576,2067.7584692067035
1577,649.0611343663472
1578,2083.4880457299478
1579,665.6791280286832
1580,1790.200760191492
1581,3933.172795844915
1582,3077.50516312788
1583,2112.004617326922
1584,2248.4135603702284
1585,3480.3652582938093
1586,2838.1261496697753
1587,1678.7223962878118
1588,1120.4712088641897
1589,2653.0510868630354
1590,1695.5432185871266
1591,655.7056238862731
1592,3184.9546457071383
1593,283.25586562874315
1594,2153.2973627096335
1595,981.6989763835311
1596,3934.1212452699688
1597,3423.9643710249775
1598,3137.615511587587
1599,2401.465838060873
1600,2752.558352405687
1601,1288.8226326309732
1602,1370.994508233507
1603,2457.4028811139606
1604,3157.549211782871
1605,928.3153517181736
1606,6019.316317807165
1607,3094.3259854271955
1608,2871.160767181285
1609,1204.6321721087588
1610,3198.587592338802
1611,160.03057418138684
1612,2476.433904853787
1613,3825.0614201186113
1614,677.1295465916959
1615,3224.67170100068
1616,95.35014059122047
1617,1773.1828869973738
1618,3114.2596856224795
1619,1046.8997523982728
1620,2527.2121980936463
1621,3242.9538833258043
1622,3821.7036262243164
1623,1771.1295723381686
1624,2487.9899704604372
1625,1399.5334041805656
1626,3853.128747189924
1627,2868.73935115833
1628,3120.794689288272
1629,56.6702970136262
1630,3638.2279291482405
1631,2834.0099557705175
1632,1390.4387187500938
1633,602.598466131649
1634,3452.581325923287
1635,1903.356516533311
1636,3974.211176400846
1637,922.4477299271913
1638,4718.8220797074755
1639,3149.550805241122
1640,3226.300063438208
1641,3184.9546457071383
1642,804.4319393715862
1643,2925.6589654042336
1644,513.6952494762193
1645,3308.0201611599023
1646,1635.4328701274185
1647,3282.2731265698067
1648,349.72367672436803
1649,2482.9660499734277
1650,1933.969718021866
1651,229.29257881007263
1652,922.4477299271913
1653,3036.6134909434527
1654,3741.2328817230173
1655,827.0187643080784
1656,2114.1012472185025
1657,603.598365288791
1658,1920.1773388326258
1659,922.4477299271913
1660,2881.412817284015
1661,1689.0110734674856
1662,3980.2852755544295
1663,1778.6153870080866
1664,219.00390163039881
1665,3030.317267426528
1666,4576.524484570595
1667,1443.8727434193904
1668,3958.4071592677283
1669,1079.0524747629509
1670,3254.629481564495
1671,3142.568050924648
1672,1343.0009503673755
1673,1678.7223962878118
1674,943.5253184034945
1675,4503.998638276058
1676,199.8564113970612
1677,2476.433904853787
1678,1553.0233550463802
1679,3883.251170636839
1680,2114.1012472185025
1681,2739.5752192625996
1682,2590.3448117851913
1683,1413.2595419308354
1684,357.810814619187
1685,3194.869566474282
1686,3077.50516312788
1687,2617.945866657572
1688,1438.1940275912682
1689,844.4859164579087
1690,1642.2554919530885
1691,603.598365288791
1692,1925.1077504381938
1693,2877.941835185022
1694,2098.371670695258
1695,597.0662201691501
1696,2501.649029234179
1697,2474.223703413276
1698,1933.969718021866
1699,632.8833984714771
1700,3790.5553764544266
1701,1121.2025882282999
1702,1421.691022822376
1703,2166.2733542875967
1704,2083.4880457299478
1705,1562.9107789561458
1706,4045.8320023654787
1707,3137.615511587587
1708,3652.6521249441894
1709,2488.0160826025153
1710,206.59888677693257
1711,2033.4863445883166
1712,2834.0099557705175
1713,2064.099546076872
1714,4071.3480737430395
1715,2576.1319822233368
1716,4184.919233581554
1717,2043.3440011879175
1718,355.2444457866264
1719,1176.354519999087
1720,2810.1388098106127
1721,2474.223703413276
1722,2682.4933139129685
1723,1928.9196853927772
1724,2814.978932030691
1725,1075.7009679577263
1726,5330.940721831454
1727,3843.7284091080573
1728,2104.3008488664536
1729,1990.1968184279233
1730,3157.549211782871
1731,3591.9281686663703
1732,2488.0160826025153
1733,407.54471201759424
1734,1288.7508271950405
1735,2153.504420865281
1736,2083.4880457299478
1737,1739.7893667073456
1738,571.4412244715442
1739,2376.6570809734635
1740,838.2983436844776
1741,407.54471201759424
1742,1928.9196853927772
1743,613.6423292181616
1744,214.8237896277295
1745,3063.8640223568395
1746,700.9112608102461
1747,2069.710296132639
1748,2691.998956308188
1749,2925.6589654042336
1750,4142.093063308507
1751,1351.1398029464174
1752,3184.9546457071383
1753,3896.4182733503158
1754,2488.0160826025153
1755,571.4412244715442
1756,3184.9546457071383
1757,3215.4084146381174
1758,705.5950915353757
1759,2488.0160826025153
1760,3627.258478184348
1761,3601.447687504731
1762,2488.0160826025153
1763,3077.50516312788
1764,1421.691022822376
1765,2160.7739842454284
1766,3896.4182733503158
1767,1709.3355977763667
1768,2434.6757268008523
1769,4111.162962934798
1770,2831.591146003983
1771,3798.604435619398
1772,3077.50516312788
1773,4110.057982415123
1774,2665.7245529887205
1775,3082.767014411016
1776,1771.1295723381686
1777,2776.48881511171
1778,800.7857550840629
1779,5359.699696330454
1780,765.3016594317239
1781,585.0753829490583
1782,1391.125284266509
1783,49.09793071438749
1784,3125.1924470165454
1785,390.91212839696567
1786,2301.718602826486
1787,1311.2158955220832
1788,2136.683598565966
1789,2086.78949294653
1790,246.10773441418274
1791,2657.3164883341656
1792,3521.448037864687
1793,1990.1968184279233
1794,1145.613896721964
1795,2457.4028811139606
1796,2810.819345967213
1797,1507.304423746156
1798,1551.1909602202156
1799,981.6989763835311
1800,1190.9455432344982
1801,5928.654577679143
1802,1598.4600927391202
1803,1240.3454328542907
1804,3541.381738059971
1805,519.1207847292305
1806,2555.5463564440392
1807,519.1207847292305
1808,891.8345284386363
1809,3108.3301832704833
1810,2501.649029234179
1811,2576.129123677185
1812,202.41877477426326
1813,3326.814379588818
1814,1510.383914385562
1815,661.4661492198136
1816,891.8345284386363
1817,3497.1860805931246
1818,2914.4502933416766
1819,226.9238240935663
1820,2531.05935518705
1821,1739.7893667073456
1822,3326.814379588818
1823,167.8732505281819
1824,560.3088391283978
1825,1694.0704354071215
1826,1408.143673750479
1827,2965.7129424905565
1828,3120.794689288272
1829,657.1868739045825
1830,524.5011156318646
1831,2488.0160826025153
1832,1117.6546117221017
1833,880.1865151386389
1834,4077.9022246463023
1835,1666.3173814343459
1836,321.5403781205021
1837,6019.540422563333
1838,2136.683598565966
1839,3129.219793656584
1840,3560.4093069488003
1841,2527.2121980936463
1842,2347.140052520242
1843,2488.0160826025153
1844,1120.4712088641897
1845,1672.8686934416435
1846,2136.683598565966
1847,1642.0232305463985
1848,1559.3298127992578
1849,2610.852231121894
1850,3644.734355118971
1851,2814.978932030691
1852,586.778621960947
1853,4000.2189757497135
1854,2156.538303853056
1855,1355.4620436423022
1856,2838.1261496697753
1857,137.80361260417763
1858,3344.7746836545016
1859,2624.606323453866
1860,1355.4620436423022
1861,3892.1076000234098
1862,3235.3421148334014
1863,1635.4328701274185
1864,3896.4911508217874
1865,2127.7341938501663
1866,1850.4338952725682
1867,1667.5587372741156
1868,760.1857912513674
1869,698.2559068931565
1870,1927.446902212772
1871,2390.4295786806338
1872,94.44144478403456
1873,798.6552444137649
1874,2790.885645771929
1875,1393.9478794710492
1876,4917.754989790374
1877,3092.4652711619847
1878,1860.0669903729176
1879,1923.5279977289729
1880,981.6989763835311
1881,2457.4028811139606
1882,1559.3298127992578
1883,2829.888353798532
1884,1369.9700157704422
1885,263.7631737835217
1886,2600.633488964866
1887,332.0679970460769
1888,3733.644623024234
1889,647.8445134090098
1890,1065.9261188357123
1891,2864.960522957939
1892,1666.8534548256753
1893,1642.1734229911617
1894,364.5897100863372
1895,3788.6885597798746
1896,1390.4387187500938
1897,2989.538565131388
1898,1686.5016400733075
1899,3434.880704905767
1900,3120.794689288272
1901,604.0213550102047
1902,171.2918547486237
1903,3504.627215565372
1904,2219.535890540579
1905,2838.1261496697753
1906,6045.773302306378
1907,4209.139243213308
1908,3181.38503338644
1909,2433.1443786933955
1910,2995.4509639564944
1911,367.64946064009257
1912,4086.7700846419743
1913,2122.027206167378
1914,4134.626768779759
1915,506.715769875764
1916,590.0549330323362
1917,2831.799754330006
1918,1885.6301592323841
1919,171.74391217583806
1920,1903.356516533311
1921,2086.78949294653
1922,2414.113354953569
1923,3267.044269005267
1924,3384.220066976071
1925,1667.5587372741156
1926,1856.7806613128755
1927,4109.514544369365
1928,1125.5197205185063
1929,2067.7584692067035
1930,3773.7345541551113
1931,233.7027195607165
1932,3739.228318718821
1933,1204.6321721087588
1934,5287.654054217215
1935,2590.3448117851913
1936,2189.0821216096
1937,3120.794689288272
1938,1455.8989825916535
1939,740.9652378965686
1940,1630.3034118104683
1941,1601.9692534600756
1942,1411.4023456427024
1943,1111.0024460741977
1944,964.3583286685267
1945,608.7142334691475
1946,5718.390046565786
1947,3151.58004031389
1948,463.308106840086
1949,647.8445134090098
1950,1171.2386518187304
1951,2189.0821216096
1952,3773.7345541551113
1953,813.1494703681734
1954,1927.446902212772
1955,393.92810000619016
1956,2069.823985691491
1957,2600.633488964866
1958,588.593973153942
1959,224.6855784693008
1960,4439.718532936486
1961,2084.5792915060188
1962,2059.049513447784
1963,2134.2622861124228
1964,3120.794689288272
1965,722.0121332713308
1966,661.7809808703838
1967,2796.4948335085032
1968,1928.9196853927772
1969,338.4392767719308
1970,376.71670716231097
1971,2122.027206167378
1972,376.71670716231097
1973,252.45353940754657
1974,258.2347314901569
1975,661.7809808703838
1976,1273.0422375420465
1977,3595.7004265674427
1978,2605.692850904502
1979,2590.3448117851913
1980,1431.6618824716272
1981,4702.001257408162
1982,1079.0524747629509
1983,1933.969718021866
1984,981.6989763835311
1985,2388.24273522605
1986,2803.7057956931567
1987,700.9112608102461
1988,3773.7345541551113
1989,553.300410537738
1990,2665.7245529887205
1991,2457.4028811139606
1992,2868.73935115833
1993,2078.7376800069865
1994,4937.688689985657
1995,2454.981568660417
1996,3840.4360858144455
1997,777.3683584834087
1998,2146.1175918468407
1999,1882.9718835880137
2000,2162.246767425433
2001,678.4165965127329
2002,688.679385352386
2003,2953.9931237546266
2004,3120.794689288272
2005,2962.924634572206
2006,2457.4028811139606
2007,3215.4084146381174
2008,2401.465838060873
2009,2838.1261496697753
2010,407.54471201759424
2011,4109.772988112008
2012,264.8920078064989
2013,661.7809808703838
2014,2158.4689201210454
2015,3120.794689288272
2016,660.5632598483267
2017,1695.5432185871266
2018,4356.459224565922
2019,137.80361260417763
2020,2457.4028811139606
2021,1860.0669903729176
2022,3120.794689288272
2023,2114.1012472185025
2024,692.3941823589388
2025,2607.1656340845066
2026,2838.1261496697753
2027,843.7626718567284
2028,5361.728931403224
2029,3541.381738059971
2030,1511.149580877089
2031,1920.1773388326258
2032,4390.750242961476
2033,1709.3355977763667
2034,2236.430833800353
2035,1920.1773388326258
2036,3242.9538833258043
2037,848.5450022782431
2038,802.0481908406322
2039,3259.029522893148
2040,2560.605718383675
2041,2457.4028811139606
2042,1709.3355977763667
2043,3845.4954477540814
2044,2098.371670695258
2045,681.4775484230513
2046,2846.1104655858553
2047,3137.615511587587
2048,2606.7451837118915
2049,1771.1295723381686
2050,2501.649029234179
2051,1287.1118123119966
2052,622.38960186829
2053,2665.672491613653
2054,2817.3514910868535
2055,729.2454191606386
2056,981.6989763835311
2057,568.7445158464031
2058,3077.50516312788
2059,1017.4280460524426
2060,2408.09744051314
2061,2953.9931237546266
2062,6021.2181134329785
2063,986.8148445638876
2064,1903.356516533311
2065,844.4859164579087
2066,692.3941823589388
2067,930.9648083784986
2068,1694.0704354071215
2069,3184.9546457071383
2070,2158.4689201210454
2071,3283.35464110174
2072,332.0679970460769
2073,2170.961306476418
2074,1901.0551588537685
2075,519.1207847292305
2076,979.5642235108629
2077,4702.001257408162
2078,3077.50516312788
2079,1516.0402866388645
2080,1709.3355977763667
2081,3974.211176400846
2082,241.5064007686154
2083,332.0679970460769
2084,1678.7223962878118
2085,2013.219810599319
2086,2537.2615724088705
2087,677.1295465916959
2088,2817.3514910868535
2089,1324.3083241073946
2090,3284.69443902335
2091,4109.514544369365
2092,1847.4680820279461
2093,3198.587592338802
2094,716.8962650909742
2095,1452.389821870698
2096,1903.356516533311
2097,2488.0160826025153
2098,2136.683598565966
2099,2951.204815836276
2100,1747.0391866587074
2101,2221.7460919810906
2102,1405.1206893517935
2103,3141.970275043931
2104,3398.654754661285
2105,2474.223703413276
2106,570.4413253144022
2107,2895.670028733086
2108,3120.794689288272
2109,3077.50516312788
2110,1605.4160419504096
2111,2102.5190694697744
2112,670.4545794212092
2113,3625.706786230142
2114,760.1857912513674
2115,263.7631737835217
2116,2457.4028811139606
2117,891.8345284386363
2118,653.2002037943348
2119,2622.4378853744806
2120,3853.128747189924
2121,2501.649029234179
2122,5361.728931403224
2123,5330.940721831454
2124,2770.0289881935787
2125,433.42355618261445
2126,3141.970275043931
2127,2143.7443258949716
2128,5720.596793155301
2129,2501.649029234179
2130,1568.3089227146647
2131,180.09374480884688
2132,1689.0110734674856
2133,3092.4652711619847
2134,928.3153517181736
2135,390.91212839696567
2136,2932.1220621872017
2137,4535.830574544821
2138,980.3753778867666
2139,808.0336021878169
2140,4184.919233581554
2141,4208.137905761294
2142,2814.978932030691
2143,2606.7451837118915
2144,2590.3448117851913
2145,2518.4698515334944
2146,349.90490324915737
2147,3120.794689288272
2148,3996.3667923788717
2149,4117.702292684071
2150,2115.1793939606537
2151,1928.9196853927772
2152,1551.1909602202156
2153,2881.412817284015
2154,2590.3448117851913
2155,1025.9451245037499
2156,5308.8296399728715
2157,3198.587592338802
2158,1973.1658335129962
2159,710.9959509045873
2160,3151.58004031389
2161,886.7186602582798
2162,360.03338319366696
2163,240.5297764897717
2164,1276.7297548931624
2165,1856.7806613128755
2166,1623.5639286652818
2167,6.800804884231812
2168,1025.9451245037499
2169,6195.680949439833
2170,2501.649029234179
2171,1733.2572215877046
2172,2431.52940284029
2173,3094.3259854271955
2174,1617.8243967950325
2175,1171.2386518187304
2176,2838.1261496697753
2177,3252.898642783839
2178,661.7809808703838
2179,36.54590349611441
2180,803.3792908993682
2181,3215.4084146381174
2182,3634.9616262436934
2183,4535.830574544821
2184,1846.786421893094
2185,6130.78478473277
2186,479.2255333517285
2187,6019.316317807165
2188,2873.8120587070007
2189,1645.7215473070921
2190,760.1857912513674
2191,3308.0201611599023
2192,3923.1649789549488
2193,765.3016594317239
2194,1112.5387435417451
2195,2114.1012472185025
2196,1557.7231053398566
2197,3105.9174084318984
2198,4045.8320023654787
2199,2040.1985195695563
2200,4300.92133969321
2201,5287.654054217215
2202,2033.4863445883166
2203,613.6423292181616
2204,5063.596668770383
2205,1119.6992804114423
2206,1421.691022822376
2207,2083.4880457299478
2208,5974.416449074673
2209,1903.356516533311
2210,1978.3786939582844
2211,650.1329675703864
2212,102.63928726433016
2213,843.4291340978866
2214,3453.908273794596
2215,1922.3875402731362
2216,1643.3875656544988
2217,4107.334092698492
2218,2069.710296132639
2219,3305.4995379220773
2220,760.1857912513674
2221,5694.1398086560885
2222,366.86213422360134
2223,3937.007468755901
2224,1695.5432185871266
2225,2476.433904853787
2226,2555.5463564440392
2227,1540.997115874117
2228,926.8425685381684
2229,1654.461133310028
2230,317.1119236719908
2231,4010.9656988954453
2232,3826.6717626907107
2233,852.2797503080357
2234,4439.718532936486
2235,564.9090793519033
2236,3506.104237240543
2237,519.1207847292305
2238,4282.2763675003325
2239,4064.044566538102
2240,390.91212839696567
2241,3137.615511587587
2242,1132.108371878868
2243,1028.7242659867957
2244,1695.5432185871266
2245,1288.7508271950405
2246,2925.6589654042336
2247,2527.2121980936463
2248,4142.093063308507
2249,2990.0671373815057
2250,378.5071135434995
2251,2882.372297789994
2252,2838.1261496697753
2253,2567.266175179969
2254,560.3088391283978
2255,2745.716540268644
2256,94.44144478403456
2257,2874.8806721643746
2258,1642.1734229911617
2259,4128.949983490158
2260,986.8148445638876
2261,729.2454191606386
2262,3991.0319987001612
2263,2962.924634572206
2264,3137.615511587587
2265,3870.1853936072707
2266,1514.4335791794635
2267,5892.240984835054
2268,722.0121332713308
2269,730.1470325788871
2270,1411.4023456427024
2271,3120.794689288272
2272,3963.464453255114
2273,5335.341338105877
2274,705.7541542860671
2275,1511.149580877089
2276,603.598365288791
2277,1438.1940275912682
2278,3254.629481564495
2279,2169.190737142219
2280,4738.755779902759
2281,1428.223167942017
2282,1455.8989825916535
2283,649.0611343663472
2284,2182.559305800508
2285,1035.3129173471573
2286,4654.609306584415
2287,3497.1977999549877
2288,2083.4880457299478
2289,2838.1261496697753
2290,243.36061425124154
2291,2613.585716080772
2292,2153.2973627096335
2293,980.2261932035259
2294,1074.4431972870198
2295,324.4407827738597
2296,3035.5298640064466
2297,3156.625227580851
2298,716.8962650909742
2299,2434.6757268008523
2300,3120.794689288272
2301,180.09374480884688
2302,524.0956872172522
2303,2158.4689201210454
2304,2146.1175918468407
2305,4158.9851270043355
2306,632.8833984714771
2307,1852.6557556442353
2308,1586.4168753364083
2309,618.4914547099906
2310,765.3016594317239
2311,1589.9430142878127
2312,2941.5725691606053
2313,5638.886289522778
2314,2645.0634725810955
2315,1695.7954607486245
2316,3519.737183872207
2317,3105.9174084318984
2318,3270.208418303435
2319,3743.6289349932463
2320,3301.515261322665
2321,1132.1192221641872
2322,2414.113354953569
2323,2983.8625161367377
2324,2155.7146223057925
2325,4124.792416710093
2326,2177.1672975471733
2327,1818.1287459186965
2328,1355.8460269269453
2329,3798.604435619398
2330,1667.5587372741156
2331,986.8148445638876
2332,2181.6315210600264
2333,3286.2169020064243
2334,2481.493266793423
2335,2103.2956615680027
2336,413.3967365051968
2337,3092.4652711619847
2338,3840.4360858144455
2339,986.8866499998203
2340,589.5938723110839
2341,1540.997115874117
2342,722.0121332713308
2343,3902.8543231691415
2344,2317.3499291553458
2345,424.3655343169088
2346,3077.50516312788
2347,3282.2731265698067
2348,1126.9925036985114
2349,885.2458770782746
2350,2476.433904853787
2351,559.8477869456143
2352,1185.757869618209
2353,3215.4084146381174
2354,3120.794689288272
2355,3184.9546457071383
2356,121.74467833548866
2357,1084.957807034346
2358,2131.6298199183957
2359,4702.001257408162
2360,3270.208418303435
2361,4142.093063308507
2362,425.0447498051942
2363,2793.9195287597036
2364,332.0679970460769
2365,395.13969716412805
2366,3996.619863473149
2367,4191.242488525949
2368,1511.149580877089
2369,2874.8806721643746
2370,3120.794689288272
2371,722.0121332713308
2372,3164.0813569025117
2373,1856.7806613128755
2374,2115.1793939606537
2375,936.0806765588551
2376,1445.449831645199
2377,1617.8243967950325
2378,2137.567786186389
2379,1554.2139446189012
2380,506.715769875764
2381,813.1494703681734
2382,2166.2733542875967
2383,3843.7284091080573
2384,2143.7443258949716
2385,2896.7373038414426
2386,246.10773441418274
2387,2567.266175179969
2388,1132.1801773148006
2389,1164.7065066990895
2390,656.6651126900273
2391,413.3967365051968
2392,4184.919233581554
2393,286.1707056275348
2394,656.6651126900273
2395,682.2454147720524
2396,765.3016594317239
2397,1709.3355977763667
2398,1369.9700157704422
2399,3990.266617049375
2400,4000.3704060530245
2401,2579.148359214089
2402,1689.0110734674856
2403,2122.027206167378
2404,438.4911003719753
2405,3284.69443902335
2406,3184.9546457071383
2407,5330.940721831454
2408,347.804331615886
2409,661.7809808703838
2410,1413.2595419308354
2411,613.3755865296341
2412,367.64946064009257
2413,2040.1985195695563
2414,2537.2615724088705
2415,3852.1559045503755
2416,2457.4028811139606
2417,2457.4028811139606
2418,1421.691022822376
2419,2091.848854886166
2420,407.54471201759424
2421,2114.1012472185025
2422,2040.1985195695563
2423,5287.654054217215
2424,2590.3448117851913
2425,2615.9028817086883
2426,3840.4360858144455
2427,2617.1541023561676
2428,2069.710296132639
2429,3180.8530006705973
2430,1017.4280460524426
2431,733.1435663189379
2432,3821.7036262243164
2433,227.4373479044603
2434,2578.4758703230555
2435,3869.9495694892394
2436,2638.0692117033404
2437,2591.7633085521966
2438,2064.099546076872
2439,2701.823175688872
2440,4006.3364324901668
2441,650.1329675703864
2442,4028.522046289319
2443,3120.794689288272
2444,2434.6757268008523
2445,2708.962017774045
2446,2064.7081175111343
2447,3939.7049409645556
2448,2622.4378853744806
2449,2622.4378853744806
2450,3036.6134909434527
2451,3602.732551230288
2452,807.2358644569214
2453,1554.630062505781
2454,1666.3173814343459
2455,57.88566331529226
2456,1964.4234869528448
2457,3344.7746836545016
2458,1349.5330954870165
2459,4097.805058242253
2460,1126.9925036985114
2461,1642.2554919530885
2462,2739.5752192625996
2463,4462.8046261531545
2464,3009.396510362006
2465,1426.1677884190053
2466,1025.9451245037499
2467,2590.3448117851913
2468,1635.4328701274185
2469,936.0806765588551
2470,692.3941823589388
2471,2992.2431963922068
2472,349.90490324915737
2473,1933.969718021866
2474,2750.77590220828
2475,1132.1192221641872
2476,656.6651126900273
2477,1145.5086418994435
2478,4568.710539275911
2479,359.47384190598063
2480,3105.9174084318984
2481,1428.223167942017
2482,1852.5181146570349
2483,2292.5338383676767
2484,3137.615511587587
2485,710.9959509045873
2486,2128.8254396262373
2487,2392.7377014618087
2488,180.09374480884688
2489,2874.8806721643746
2490,602.598466131649
2491,3506.104237240543
2492,1363.438604047257
2493,4900.93416749106
2494,2083.4880457299478
2495,2853.447777681051
2496,2052.5173683281437
2497,3937.007468755901
2498,1617.8243967950325
2499,407.7329506962802
2500,1078.425661914705
2501,1410.1800512914294
2502,1652.253692426733
2503,628.4482329514391
2504,245.82971663669068
2505,206.28943642191936
2506,3245.5449898053066
2507,1287.1118123119966
2508,2057.0193418688714
2509,2083.4880457299478
2510,3082.767014411016
2511,1354.9215255959496
2512,2457.4028811139606
2513,3429.5392659682097
2514,1979.8514771382895
2515,338.4392767719308
2516,319.66298219261074
2517,1540.997115874117
2518,2083.4880457299478
2519,1630.3034118104683
2520,5531.671425233198
2521,3077.50516312788
2522,100.0357767806411
2523,1428.223167942017
2524,3478.1702310661585
2525,2235.1600592577543
2526,2774.0648234726136
2527,1073.9366065825943
2528,1772.6023555181737
2529,3477.661930426506
2530,3120.794689288272
2531,2612.886504717936
2532,1360.5779118226587
2533,3974.211176400846
2534,736.2124185782834
